Date,Location,Latitude,Longitude,Pathogen,Concentration_copies_per_mL,Population_Served,Outbreak_Period
2023-11-27,South WWTP,24.62,46.73,Norovirus,718.72,250000,False
2023-11-27,South WWTP,24.62,46.73,Rotavirus,603.29,250000,False
2023-11-28,South WWTP,24.62,46.73,SARS-CoV-2,1264.27,250000,False
2023-11-28,South WWTP,24.62,46.73,Influenza A,1166.46,250000,False
2023-11-28,South WWTP,24.62,46.73,Influenza B,798.22,250000,False
2023-11-28,South WWTP,24.62,46.73,Norovirus,691.47,250000,False
2023-11-28,South WWTP,24.62,46.73,Rotavirus,698.34,250000,False
2023-11-29,South WWTP,24.62,46.73,SARS-CoV-2,1291.56,250000,False
2023-11-29,South WWTP,24.62,46.73,Influenza A,1009.77,250000,False
2023-11-29,South WWTP,24.62,46.73,Influenza B,1100.1,250000,False
2023-11-29,South WWTP,24.62,46.73,Norovirus,711.19,250000,False
2023-11-29,South WWTP,24.62,46.73,Rotavirus,815.98,250000,False
2023-11-30,South WWTP,24.62,46.73,SARS-CoV-2,1276.27,250000,False
2023-11-30,South WWTP,24.62,46.73,Influenza A,910.37,250000,False
2023-11-30,South WWTP,24.62,46.73,Influenza B,1116.7,250000,False
2023-11-30,South WWTP,24.62,46.73,Norovirus,855.09,250000,False
2023-11-30,South WWTP,24.62,46.73,Rotavirus,521.39,250000,False
2023-12-01,South WWTP,24.62,46.73,SARS-CoV-2,1096.8,250000,False
2023-12-01,South WWTP,24.62,46.73,Influenza A,854.45,250000,False
2023-12-01,South WWTP,24.62,46.73,Influenza B,1132.25,250000,False
2023-12-01,South WWTP,24.62,46.73,Norovirus,810.08,250000,False
2023-12-01,South WWTP,24.62,46.73,Rotavirus,636.74,250000,False
2023-12-02,South WWTP,24.62,46.73,SARS-CoV-2,1435.59,250000,False
2023-12-02,South WWTP,24.62,46.73,Influenza A,1080.68,250000,False
2023-12-02,South WWTP,24.62,46.73,Influenza B,883.32,250000,False
2023-12-02,South WWTP,24.62,46.73,Norovirus,890.64,250000,False
2023-12-02,South WWTP,24.62,46.73,Rotavirus,723.7,250000,False
2023-12-03,South WWTP,24.62,46.73,SARS-CoV-2,1203.92,250000,False
2023-12-03,South WWTP,24.62,46.73,Influenza A,928.17,250000,False
2023-12-03,South WWTP,24.62,46.73,Influenza B,1180.68,250000,False
2023-12-03,South WWTP,24.62,46.73,Norovirus,618.78,250000,False
2023-12-03,South WWTP,24.62,46.73,Rotavirus,728.33,250000,False
2023-12-04,South WWTP,24.62,46.73,SARS-CoV-2,1230.89,250000,False
2023-12-04,South WWTP,24.62,46.73,Influenza A,885.81,250000,False
2023-12-04,South WWTP,24.62,46.73,Influenza B,1153.69,250000,False
2023-12-04,South WWTP,24.62,46.73,Norovirus,695.53,250000,False
2023-12-04,South WWTP,24.62,46.73,Rotavirus,547.65,250000,False
2023-12-05,South WWTP,24.62,46.73,SARS-CoV-2,1321.34,250000,False
2023-12-05,South WWTP,24.62,46.73,Influenza A,1041.15,250000,False
2023-12-05,South WWTP,24.62,46.73,Influenza B,815.68,250000,False
2023-12-05,South WWTP,24.62,46.73,Norovirus,930.31,250000,False
2023-12-05,South WWTP,24.62,46.73,Rotavirus,722.22,250000,False
2023-12-06,South WWTP,24.62,46.73,SARS-CoV-2,1443.92,250000,False
2023-12-06,South WWTP,24.62,46.73,Influenza A,1045.77,250000,False
2023-12-06,South WWTP,24.62,46.73,Influenza B,935.57,250000,False
2023-12-06,South WWTP,24.62,46.73,Norovirus,705.6,250000,False
2023-12-06,South WWTP,24.62,46.73,Rotavirus,628.77,250000,False
2023-12-07,South WWTP,24.62,46.73,SARS-CoV-2,1356.1,250000,False
2023-12-07,South WWTP,24.62,46.73,Influenza A,929.0,250000,False
2023-12-07,South WWTP,24.62,46.73,Influenza B,938.07,250000,False
2023-12-07,South WWTP,24.62,46.73,Norovirus,745.36,250000,False
2023-12-07,South WWTP,24.62,46.73,Rotavirus,666.05,250000,False
2023-12-08,South WWTP,24.62,46.73,SARS-CoV-2,1109.46,250000,False
2023-12-08,South WWTP,24.62,46.73,Influenza A,1008.09,250000,False
2023-12-08,South WWTP,24.62,46.73,Influenza B,1180.64,250000,False
2023-12-08,South WWTP,24.62,46.73,Norovirus,783.48,250000,False
2023-12-08,South WWTP,24.62,46.73,Rotavirus,650.42,250000,False
2023-12-09,South WWTP,24.62,46.73,SARS-CoV-2,1234.2,250000,False
2023-12-09,South WWTP,24.62,46.73,Influenza A,1122.46,250000,False
2023-12-09,South WWTP,24.62,46.73,Influenza B,1075.3,250000,False
2023-12-09,South WWTP,24.62,46.73,Norovirus,817.93,250000,False
2023-12-09,South WWTP,24.62,46.73,Rotavirus,665.38,250000,False
2023-12-10,South WWTP,24.62,46.73,SARS-CoV-2,1371.62,250000,False
2023-12-10,South WWTP,24.62,46.73,Influenza A,996.5,250000,False
2023-12-10,South WWTP,24.62,46.73,Influenza B,1024.88,250000,False
2023-12-10,South WWTP,24.62,46.73,Norovirus,833.59,250000,False
2023-12-10,South WWTP,24.62,46.73,Rotavirus,672.14,250000,False
2023-12-11,South WWTP,24.62,46.73,SARS-CoV-2,1090.64,250000,False
2023-12-11,South WWTP,24.62,46.73,Influenza A,1014.65,250000,False
2023-12-11,South WWTP,24.62,46.73,Influenza B,971.69,250000,False
2023-12-11,South WWTP,24.62,46.73,Norovirus,897.26,250000,False
2023-12-11,South WWTP,24.62,46.73,Rotavirus,647.97,250000,False
2023-12-12,South WWTP,24.62,46.73,SARS-CoV-2,1406.76,250000,False
2023-12-12,South WWTP,24.62,46.73,Influenza A,1018.15,250000,False
2023-12-12,South WWTP,24.62,46.73,Influenza B,1050.14,250000,False
2023-12-12,South WWTP,24.62,46.73,Norovirus,771.88,250000,False
2023-12-12,South WWTP,24.62,46.73,Rotavirus,661.96,250000,False
2023-12-13,South WWTP,24.62,46.73,SARS-CoV-2,1215.21,250000,False
2023-12-13,South WWTP,24.62,46.73,Influenza A,1068.45,250000,False
2023-12-13,South WWTP,24.62,46.73,Influenza B,987.59,250000,False
2023-12-13,South WWTP,24.62,46.73,Norovirus,852.42,250000,False
2023-12-13,South WWTP,24.62,46.73,Rotavirus,583.34,250000,False
2023-12-14,South WWTP,24.62,46.73,SARS-CoV-2,1214.01,250000,False
2023-12-14,South WWTP,24.62,46.73,Influenza A,1117.3,250000,False
2023-12-14,South WWTP,24.62,46.73,Influenza B,1221.41,250000,False
2023-12-14,South WWTP,24.62,46.73,Norovirus,822.41,250000,False
2023-12-14,South WWTP,24.62,46.73,Rotavirus,621.19,250000,False
2023-12-15,South WWTP,24.62,46.73,SARS-CoV-2,1168.45,250000,False
2023-12-15,South WWTP,24.62,46.73,Influenza A,1049.16,250000,False
2023-12-15,South WWTP,24.62,46.73,Influenza B,884.79,250000,False
2023-12-15,South WWTP,24.62,46.73,Norovirus,736.29,250000,False
2023-12-15,South WWTP,24.62,46.73,Rotavirus,653.04,250000,False
2023-12-16,South WWTP,24.62,46.73,SARS-CoV-2,1386.24,250000,False
2023-12-16,South WWTP,24.62,46.73,Influenza A,964.96,250000,False
2023-12-16,South WWTP,24.62,46.73,Influenza B,1052.94,250000,False
2023-12-16,South WWTP,24.62,46.73,Norovirus,777.27,250000,False
2023-12-16,South WWTP,24.62,46.73,Rotavirus,623.34,250000,False
2023-12-17,South WWTP,24.62,46.73,SARS-CoV-2,1490.09,250000,False
2023-12-17,South WWTP,24.62,46.73,Influenza A,1031.91,250000,False
2023-12-17,South WWTP,24.62,46.73,Influenza B,986.93,250000,False
2023-12-17,South WWTP,24.62,46.73,Norovirus,672.3,250000,False
2023-12-17,South WWTP,24.62,46.73,Rotavirus,739.97,250000,False
2023-12-18,South WWTP,24.62,46.73,SARS-CoV-2,1382.62,250000,False
2023-12-18,South WWTP,24.62,46.73,Influenza A,1027.05,250000,False
2023-12-18,South WWTP,24.62,46.73,Influenza B,1081.93,250000,False
2023-12-18,South WWTP,24.62,46.73,Norovirus,695.1,250000,False
2023-12-18,South WWTP,24.62,46.73,Rotavirus,748.04,250000,False
2023-12-19,South WWTP,24.62,46.73,SARS-CoV-2,1330.29,250000,False
2023-12-19,South WWTP,24.62,46.73,Influenza A,918.23,250000,False
2023-12-19,South WWTP,24.62,46.73,Influenza B,1071.19,250000,False
2023-12-19,South WWTP,24.62,46.73,Norovirus,743.27,250000,False
2023-12-19,South WWTP,24.62,46.73,Rotavirus,646.22,250000,False
2023-12-20,South WWTP,24.62,46.73,SARS-CoV-2,1449.99,250000,False
2023-12-20,South WWTP,24.62,46.73,Influenza A,1114.08,250000,False
2023-12-20,South WWTP,24.62,46.73,Influenza B,917.85,250000,False
2023-12-20,South WWTP,24.62,46.73,Norovirus,749.89,250000,False
2023-12-20,South WWTP,24.62,46.73,Rotavirus,571.14,250000,False
2023-12-21,South WWTP,24.62,46.73,SARS-CoV-2,1312.87,250000,False
2023-12-21,South WWTP,24.62,46.73,Influenza A,1068.29,250000,False
2023-12-21,South WWTP,24.62,46.73,Influenza B,1087.63,250000,False
2023-12-21,South WWTP,24.62,46.73,Norovirus,748.51,250000,False
2023-12-21,South WWTP,24.62,46.73,Rotavirus,691.62,250000,False
2023-12-22,South WWTP,24.62,46.73,SARS-CoV-2,1201.05,250000,False
2023-12-22,South WWTP,24.62,46.73,Influenza A,843.65,250000,False
2023-12-22,South WWTP,24.62,46.73,Influenza B,1120.25,250000,False
2023-12-22,South WWTP,24.62,46.73,Norovirus,638.75,250000,False
2023-12-22,South WWTP,24.62,46.73,Rotavirus,630.81,250000,False
2023-12-23,South WWTP,24.62,46.73,SARS-CoV-2,1128.85,250000,False
2023-12-23,South WWTP,24.62,46.73,Influenza A,847.65,250000,False
2023-12-23,South WWTP,24.62,46.73,Influenza B,1110.41,250000,False
2023-12-23,South WWTP,24.62,46.73,Norovirus,741.46,250000,False
2023-12-23,South WWTP,24.62,46.73,Rotavirus,602.8,250000,False
2023-12-24,South WWTP,24.62,46.73,SARS-CoV-2,1167.56,250000,False
2023-12-24,South WWTP,24.62,46.73,Influenza A,1004.94,250000,False
2023-12-24,South WWTP,24.62,46.73,Influenza B,1147.24,250000,False
2023-12-24,South WWTP,24.62,46.73,Norovirus,797.94,250000,False
2023-12-24,South WWTP,24.62,46.73,Rotavirus,657.89,250000,False
2023-12-25,South WWTP,24.62,46.73,SARS-CoV-2,956.28,250000,False
2023-12-25,South WWTP,24.62,46.73,Influenza A,1172.05,250000,False
2023-12-25,South WWTP,24.62,46.73,Influenza B,1031.85,250000,False
2023-12-25,South WWTP,24.62,46.73,Norovirus,804.02,250000,False
2023-12-25,South WWTP,24.62,46.73,Rotavirus,608.78,250000,False
2023-12-26,South WWTP,24.62,46.73,SARS-CoV-2,1315.39,250000,False
2023-12-26,South WWTP,24.62,46.73,Influenza A,1095.98,250000,False
2023-12-26,South WWTP,24.62,46.73,Influenza B,982.86,250000,False
2023-12-26,South WWTP,24.62,46.73,Norovirus,855.56,250000,False
2023-12-26,South WWTP,24.62,46.73,Rotavirus,697.66,250000,False
2023-12-27,South WWTP,24.62,46.73,SARS-CoV-2,1059.93,250000,False
2023-12-27,South WWTP,24.62,46.73,Influenza A,955.63,250000,False
2023-12-27,South WWTP,24.62,46.73,Influenza B,964.59,250000,False
2023-12-27,South WWTP,24.62,46.73,Norovirus,680.42,250000,False
2023-12-27,South WWTP,24.62,46.73,Rotavirus,680.87,250000,False
2023-12-28,South WWTP,24.62,46.73,SARS-CoV-2,1496.87,250000,False
2023-12-28,South WWTP,24.62,46.73,Influenza A,1077.46,250000,False
2023-12-28,South WWTP,24.62,46.73,Influenza B,926.4,250000,False
2023-12-28,South WWTP,24.62,46.73,Norovirus,741.27,250000,False
2023-12-28,South WWTP,24.62,46.73,Rotavirus,567.55,250000,False
2023-12-29,South WWTP,24.62,46.73,SARS-CoV-2,1217.05,250000,False
2023-12-29,South WWTP,24.62,46.73,Influenza A,1039.64,250000,False
2023-12-29,South WWTP,24.62,46.73,Influenza B,904.82,250000,False
2023-12-29,South WWTP,24.62,46.73,Norovirus,655.1,250000,False
2023-12-29,South WWTP,24.62,46.73,Rotavirus,554.08,250000,False
2023-12-30,South WWTP,24.62,46.73,SARS-CoV-2,1229.59,250000,False
2023-12-30,South WWTP,24.62,46.73,Influenza A,1101.18,250000,False
2023-12-30,South WWTP,24.62,46.73,Influenza B,881.83,250000,False
2023-12-30,South WWTP,24.62,46.73,Norovirus,732.55,250000,False
2023-12-30,South WWTP,24.62,46.73,Rotavirus,477.79,250000,False
2023-12-31,South WWTP,24.62,46.73,SARS-CoV-2,1335.93,250000,False
2023-12-31,South WWTP,24.62,46.73,Influenza A,1026.97,250000,False
2023-12-31,South WWTP,24.62,46.73,Influenza B,1034.66,250000,False
2023-12-31,South WWTP,24.62,46.73,Norovirus,798.54,250000,False
2023-12-31,South WWTP,24.62,46.73,Rotavirus,673.14,250000,False
2023-01-01,East WWTP,24.75,46.85,SARS-CoV-2,1000.1,200000,False
2023-01-01,East WWTP,24.75,46.85,Influenza A,807.91,200000,False
2023-01-01,East WWTP,24.75,46.85,Influenza B,886.32,200000,False
2023-01-01,East WWTP,24.75,46.85,Norovirus,581.3,200000,False
2023-01-01,East WWTP,24.75,46.85,Rotavirus,544.59,200000,False
2023-01-02,East WWTP,24.75,46.85,SARS-CoV-2,1126.4,200000,False
2023-01-02,East WWTP,24.75,46.85,Influenza A,902.87,200000,False
2023-01-02,East WWTP,24.75,46.85,Influenza B,720.65,200000,False
2023-01-02,East WWTP,24.75,46.85,Norovirus,619.72,200000,False
2023-01-02,East WWTP,24.75,46.85,Rotavirus,402.94,200000,False
2023-01-03,East WWTP,24.75,46.85,SARS-CoV-2,872.24,200000,False
2023-01-03,East WWTP,24.75,46.85,Influenza A,742.16,200000,False
2023-01-03,East WWTP,24.75,46.85,Influenza B,824.28,200000,False
2023-01-03,East WWTP,24.75,46.85,Norovirus,640.65,200000,False
2023-01-03,East WWTP,24.75,46.85,Rotavirus,559.64,200000,False
2023-01-04,East WWTP,24.75,46.85,SARS-CoV-2,1128.06,200000,False
2023-01-04,East WWTP,24.75,46.85,Influenza A,862.78,200000,False
2023-01-04,East WWTP,24.75,46.85,Influenza B,889.61,200000,False
2023-01-04,East WWTP,24.75,46.85,Norovirus,519.88,200000,False
2023-01-04,East WWTP,24.75,46.85,Rotavirus,495.56,200000,False
2023-01-05,East WWTP,24.75,46.85,SARS-CoV-2,912.77,200000,False
2023-01-05,East WWTP,24.75,46.85,Influenza A,731.25,200000,False
2023-01-05,East WWTP,24.75,46.85,Influenza B,491.64,200000,True
2023-01-05,East WWTP,24.75,46.85,Norovirus,429.14,200000,True
2023-01-05,East WWTP,24.75,46.85,Rotavirus,545.12,200000,False
2023-01-06,East WWTP,24.75,46.85,SARS-CoV-2,854.93,200000,False
2023-01-06,East WWTP,24.75,46.85,Influenza A,816.49,200000,False
2023-01-06,East WWTP,24.75,46.85,Influenza B,592.56,200000,True
2023-01-06,East WWTP,24.75,46.85,Norovirus,389.29,200000,True
2023-01-06,East WWTP,24.75,46.85,Rotavirus,586.19,200000,False
2023-01-07,East WWTP,24.75,46.85,SARS-CoV-2,875.69,200000,False
2023-01-07,East WWTP,24.75,46.85,Influenza A,696.87,200000,False
2023-01-07,East WWTP,24.75,46.85,Influenza B,737.1,200000,True
2023-01-07,East WWTP,24.75,46.85,Norovirus,613.32,200000,True
2023-01-07,East WWTP,24.75,46.85,Rotavirus,565.07,200000,False
2023-01-08,East WWTP,24.75,46.85,SARS-CoV-2,1081.45,200000,True
2023-01-08,East WWTP,24.75,46.85,Influenza A,859.83,200000,True
2023-01-08,East WWTP,24.75,46.85,Influenza B,857.74,200000,True
2023-01-08,East WWTP,24.75,46.85,Norovirus,711.09,200000,True
2023-01-08,East WWTP,24.75,46.85,Rotavirus,502.0,200000,False
2023-01-09,East WWTP,24.75,46.85,SARS-CoV-2,1582.18,200000,True
2023-01-09,East WWTP,24.75,46.85,Influenza A,1056.26,200000,True
2023-01-09,East WWTP,24.75,46.85,Influenza B,988.46,200000,True
2023-01-09,East WWTP,24.75,46.85,Norovirus,788.89,200000,True
2023-01-09,East WWTP,24.75,46.85,Rotavirus,491.1,200000,False
2023-01-10,East WWTP,24.75,46.85,SARS-CoV-2,1883.49,200000,True
2023-01-10,East WWTP,24.75,46.85,Influenza A,1713.22,200000,True
2023-01-10,East WWTP,24.75,46.85,Influenza B,924.3,200000,True
2023-01-10,East WWTP,24.75,46.85,Norovirus,864.58,200000,True
2023-01-10,East WWTP,24.75,46.85,Rotavirus,454.09,200000,False
2023-01-11,East WWTP,24.75,46.85,SARS-CoV-2,2903.58,200000,True
2023-01-11,East WWTP,24.75,46.85,Influenza A,1733.03,200000,True
2023-01-11,East WWTP,24.75,46.85,Influenza B,1217.28,200000,True
2023-01-11,East WWTP,24.75,46.85,Norovirus,1067.23,200000,True
2023-01-11,East WWTP,24.75,46.85,Rotavirus,443.74,200000,False
2023-01-12,East WWTP,24.75,46.85,SARS-CoV-2,1906.82,200000,True
2023-01-12,East WWTP,24.75,46.85,Influenza A,2345.51,200000,True
2023-01-12,East WWTP,24.75,46.85,Influenza B,1754.74,200000,True
2023-01-12,East WWTP,24.75,46.85,Norovirus,1046.66,200000,True
2023-01-12,East WWTP,24.75,46.85,Rotavirus,451.39,200000,False
2023-01-13,East WWTP,24.75,46.85,SARS-CoV-2,3523.08,200000,True
2023-01-13,East WWTP,24.75,46.85,Influenza A,2889.77,200000,True
2023-01-13,East WWTP,24.75,46.85,Influenza B,1883.01,200000,True
2023-01-13,East WWTP,24.75,46.85,Norovirus,1193.29,200000,True
2023-01-13,East WWTP,24.75,46.85,Rotavirus,468.99,200000,False
2023-01-14,East WWTP,24.75,46.85,SARS-CoV-2,3738.98,200000,True
2023-01-14,East WWTP,24.75,46.85,Influenza A,2879.04,200000,True
2023-01-14,East WWTP,24.75,46.85,Influenza B,2268.83,200000,True
2023-01-14,East WWTP,24.75,46.85,Norovirus,1525.74,200000,True
2023-01-14,East WWTP,24.75,46.85,Rotavirus,476.75,200000,False
2023-01-15,East WWTP,24.75,46.85,SARS-CoV-2,4427.58,200000,True
2023-01-15,East WWTP,24.75,46.85,Influenza A,16805.91,200000,True
2023-01-15,East WWTP,24.75,46.85,Influenza B,9286.77,200000,True
2023-01-15,East WWTP,24.75,46.85,Norovirus,1846.88,200000,True
2023-01-15,East WWTP,24.75,46.85,Rotavirus,445.3,200000,False
2023-01-16,East WWTP,24.75,46.85,SARS-CoV-2,4581.75,200000,True
2023-01-16,East WWTP,24.75,46.85,Influenza A,14016.67,200000,True
2023-01-16,East WWTP,24.75,46.85,Influenza B,8339.06,200000,True
2023-01-16,East WWTP,24.75,46.85,Norovirus,1553.07,200000,True
2023-01-16,East WWTP,24.75,46.85,Rotavirus,519.19,200000,False
2023-01-17,East WWTP,24.75,46.85,SARS-CoV-2,3393.43,200000,True
2023-01-17,East WWTP,24.75,46.85,Influenza A,12556.27,200000,True
2023-01-17,East WWTP,24.75,46.85,Influenza B,6877.18,200000,True
2023-01-17,East WWTP,24.75,46.85,Norovirus,1078.94,200000,True
2023-01-17,East WWTP,24.75,46.85,Rotavirus,561.6,200000,False
2023-01-18,East WWTP,24.75,46.85,SARS-CoV-2,2527.47,200000,True
2023-01-18,East WWTP,24.75,46.85,Influenza A,8819.92,200000,True
2023-01-18,East WWTP,24.75,46.85,Influenza B,5470.33,200000,True
2023-01-18,East WWTP,24.75,46.85,Norovirus,978.01,200000,True
2023-01-18,East WWTP,24.75,46.85,Rotavirus,554.65,200000,False
2023-01-19,East WWTP,24.75,46.85,SARS-CoV-2,2374.46,200000,True
2023-01-19,East WWTP,24.75,46.85,Influenza A,6860.94,200000,True
2023-01-19,East WWTP,24.75,46.85,Influenza B,5260.39,200000,True
2023-01-19,East WWTP,24.75,46.85,Norovirus,1101.42,200000,True
2023-01-19,East WWTP,24.75,46.85,Rotavirus,424.53,200000,False
2023-01-20,East WWTP,24.75,46.85,SARS-CoV-2,1851.41,200000,True
2023-01-20,East WWTP,24.75,46.85,Influenza A,7171.76,200000,True
2023-01-20,East WWTP,24.75,46.85,Influenza B,4197.56,200000,True
2023-01-20,East WWTP,24.75,46.85,Norovirus,923.72,200000,True
2023-01-20,East WWTP,24.75,46.85,Rotavirus,486.52,200000,False
2023-01-21,East WWTP,24.75,46.85,SARS-CoV-2,1537.68,200000,True
2023-01-21,East WWTP,24.75,46.85,Influenza A,4363.69,200000,True
2023-01-21,East WWTP,24.75,46.85,Influenza B,3898.28,200000,True
2023-01-21,East WWTP,24.75,46.85,Norovirus,640.35,200000,True
2023-01-21,East WWTP,24.75,46.85,Rotavirus,528.71,200000,False
2023-01-22,East WWTP,24.75,46.85,SARS-CoV-2,1347.49,200000,True
2023-01-22,East WWTP,24.75,46.85,Influenza A,4081.05,200000,True
2023-01-22,East WWTP,24.75,46.85,Influenza B,2790.05,200000,True
2023-01-22,East WWTP,24.75,46.85,Norovirus,548.95,200000,True
2023-01-22,East WWTP,24.75,46.85,Rotavirus,590.65,200000,False
2023-01-23,East WWTP,24.75,46.85,SARS-CoV-2,1004.91,200000,False
2023-01-23,East WWTP,24.75,46.85,Influenza A,3203.82,200000,False
2023-01-23,East WWTP,24.75,46.85,Influenza B,2992.33,200000,True
2023-01-23,East WWTP,24.75,46.85,Norovirus,587.8,200000,True
2023-01-23,East WWTP,24.75,46.85,Rotavirus,452.62,200000,False
2023-01-24,East WWTP,24.75,46.85,SARS-CoV-2,978.13,200000,False
2023-01-24,East WWTP,24.75,46.85,Influenza A,2989.25,200000,False
2023-01-24,East WWTP,24.75,46.85,Influenza B,2674.19,200000,True
2023-01-24,East WWTP,24.75,46.85,Norovirus,449.32,200000,True
2023-01-24,East WWTP,24.75,46.85,Rotavirus,441.83,200000,False
2023-01-25,East WWTP,24.75,46.85,SARS-CoV-2,1078.5,200000,False
2023-01-25,East WWTP,24.75,46.85,Influenza A,3776.99,200000,False
2023-01-25,East WWTP,24.75,46.85,Influenza B,1903.98,200000,True
2023-01-25,East WWTP,24.75,46.85,Norovirus,406.12,200000,True
2023-01-25,East WWTP,24.75,46.85,Rotavirus,515.6,200000,False
2023-01-26,East WWTP,24.75,46.85,SARS-CoV-2,839.43,200000,False
2023-01-26,East WWTP,24.75,46.85,Influenza A,2909.37,200000,False
2023-01-26,East WWTP,24.75,46.85,Influenza B,3477.45,200000,False
2023-01-26,East WWTP,24.75,46.85,Norovirus,622.19,200000,False
2023-01-26,East WWTP,24.75,46.85,Rotavirus,505.7,200000,False
2023-01-27,East WWTP,24.75,46.85,SARS-CoV-2,1112.31,200000,False
2023-01-27,East WWTP,24.75,46.85,Influenza A,3339.0,200000,False
2023-01-27,East WWTP,24.75,46.85,Influenza B,2943.15,200000,False
2023-01-27,East WWTP,24.75,46.85,Norovirus,586.58,200000,False
2023-01-27,East WWTP,24.75,46.85,Rotavirus,492.79,200000,False
2023-01-28,East WWTP,24.75,46.85,SARS-CoV-2,960.17,200000,False
2023-01-28,East WWTP,24.75,46.85,Influenza A,3361.88,200000,False
2023-01-28,East WWTP,24.75,46.85,Influenza B,3454.57,200000,False
2023-01-28,East WWTP,24.75,46.85,Norovirus,578.05,200000,False
2023-01-28,East WWTP,24.75,46.85,Rotavirus,510.97,200000,False
2023-01-29,East WWTP,24.75,46.85,SARS-CoV-2,1057.79,200000,False
2023-01-29,East WWTP,24.75,46.85,Influenza A,2875.7,200000,False
2023-01-29,East WWTP,24.75,46.85,Influenza B,2743.6,200000,False
2023-01-29,East WWTP,24.75,46.85,Norovirus,487.02,200000,False
2023-01-29,East WWTP,24.75,46.85,Rotavirus,447.04,200000,False
2023-01-30,East WWTP,24.75,46.85,SARS-CoV-2,810.89,200000,False
2023-01-30,East WWTP,24.75,46.85,Influenza A,3209.37,200000,False
2023-01-30,East WWTP,24.75,46.85,Influenza B,3012.15,200000,False
2023-01-30,East WWTP,24.75,46.85,Norovirus,1722.15,200000,False
2023-01-30,East WWTP,24.75,46.85,Rotavirus,468.14,200000,False
2023-01-31,East WWTP,24.75,46.85,SARS-CoV-2,897.45,200000,False
2023-01-31,East WWTP,24.75,46.85,Influenza A,3141.95,200000,False
2023-01-31,East WWTP,24.75,46.85,Influenza B,2738.38,200000,False
2023-01-31,East WWTP,24.75,46.85,Norovirus,1844.78,200000,False
2023-01-31,East WWTP,24.75,46.85,Rotavirus,492.13,200000,False
2023-02-01,East WWTP,24.75,46.85,SARS-CoV-2,1092.18,200000,False
2023-02-01,East WWTP,24.75,46.85,Influenza A,2980.86,200000,False
2023-02-01,East WWTP,24.75,46.85,Influenza B,2909.83,200000,False
2023-02-01,East WWTP,24.75,46.85,Norovirus,1785.82,200000,False
2023-02-01,East WWTP,24.75,46.85,Rotavirus,485.5,200000,False
2023-02-02,East WWTP,24.75,46.85,SARS-CoV-2,1164.96,200000,False
2023-02-02,East WWTP,24.75,46.85,Influenza A,2668.45,200000,False
2023-02-02,East WWTP,24.75,46.85,Influenza B,3290.96,200000,False
2023-02-02,East WWTP,24.75,46.85,Norovirus,1739.57,200000,False
2023-02-02,East WWTP,24.75,46.85,Rotavirus,452.86,200000,False
2023-02-03,East WWTP,24.75,46.85,SARS-CoV-2,963.13,200000,False
2023-02-03,East WWTP,24.75,46.85,Influenza A,3586.26,200000,False
2023-02-03,East WWTP,24.75,46.85,Influenza B,2910.33,200000,False
2023-02-03,East WWTP,24.75,46.85,Norovirus,1905.99,200000,False
2023-02-03,East WWTP,24.75,46.85,Rotavirus,453.22,200000,False
2023-02-04,East WWTP,24.75,46.85,SARS-CoV-2,987.27,200000,False
2023-02-04,East WWTP,24.75,46.85,Influenza A,3184.38,200000,False
2023-02-04,East WWTP,24.75,46.85,Influenza B,3688.66,200000,False
2023-02-04,East WWTP,24.75,46.85,Norovirus,1449.37,200000,False
2023-02-04,East WWTP,24.75,46.85,Rotavirus,430.61,200000,False
2023-02-05,East WWTP,24.75,46.85,SARS-CoV-2,949.59,200000,False
2023-02-05,East WWTP,24.75,46.85,Influenza A,3530.47,200000,False
2023-02-05,East WWTP,24.75,46.85,Influenza B,2767.21,200000,False
2023-02-05,East WWTP,24.75,46.85,Norovirus,1518.64,200000,False
2023-02-05,East WWTP,24.75,46.85,Rotavirus,439.16,200000,False
2023-02-06,East WWTP,24.75,46.85,SARS-CoV-2,994.56,200000,False
2023-02-06,East WWTP,24.75,46.85,Influenza A,3329.78,200000,False
2023-02-06,East WWTP,24.75,46.85,Influenza B,3462.05,200000,False
2023-02-06,East WWTP,24.75,46.85,Norovirus,1652.19,200000,False
2023-02-06,East WWTP,24.75,46.85,Rotavirus,531.0,200000,False
2023-02-07,East WWTP,24.75,46.85,SARS-CoV-2,1026.41,200000,False
2023-02-07,East WWTP,24.75,46.85,Influenza A,3171.12,200000,False
2023-02-07,East WWTP,24.75,46.85,Influenza B,2941.5,200000,False
2023-02-07,East WWTP,24.75,46.85,Norovirus,2047.81,200000,False
2023-02-07,East WWTP,24.75,46.85,Rotavirus,482.91,200000,False
2023-02-08,East WWTP,24.75,46.85,SARS-CoV-2,1208.43,200000,False
2023-02-08,East WWTP,24.75,46.85,Influenza A,2970.84,200000,False
2023-02-08,East WWTP,24.75,46.85,Influenza B,3416.18,200000,False
2023-02-08,East WWTP,24.75,46.85,Norovirus,1962.64,200000,False
2023-02-08,East WWTP,24.75,46.85,Rotavirus,615.07,200000,False
2023-02-09,East WWTP,24.75,46.85,SARS-CoV-2,927.19,200000,False
2023-02-09,East WWTP,24.75,46.85,Influenza A,2997.35,200000,False
2023-02-09,East WWTP,24.75,46.85,Influenza B,3497.9,200000,False
2023-02-09,East WWTP,24.75,46.85,Norovirus,1742.09,200000,False
2023-02-09,East WWTP,24.75,46.85,Rotavirus,462.33,200000,False
